time	Qdflat(1)	tau(1)	hru_ea(1)	hru_rh(1)	hru_t(1)
units	(W/m^2)	()	(kPa)	(%)	(°C)
42079.25	0	0.593629	0.184694	44.9234	-4.72192
42079.29167	0	0.593629	0.191405	50.9967	-5.78421
42079.33333	67.4789	0.593629	0.188912	59.0803	-7.63164
42079.375	233.065	0.593629	0.186735	64.0237	-8.67989
42079.41667	396.853	0.593629	0.186753	63.4327	-8.57348
42079.45833	531.471	0.593629	0.188849	52.6961	-6.31986
42079.5	623.528	0.593629	0.184982	48.6454	-5.63234
42079.54167	664.958	0.593629	0.19027	50.729	-5.79217
42079.58333	652.613	0.593629	0.189329	51.1514	-5.94593
42079.625	587.423	0.593629	0.193775	53.9904	-6.30268
42079.66667	474.421	0.593629	0.190089	53.3757	-6.39234
42079.70833	324.859	0.593629	0.187384	53.9771	-6.68708
42079.75	154.146	0.593629	0.183555	51.7697	-6.44345
42079.79167	18.3795	0.593629	0.178285	49.5166	-6.26581
42079.83333	0	0.593629	0.178727	45.7617	-5.32146
42079.875	0	0.593629	0.174386	39.1889	-3.79224
42079.91667	0	0.593629	0.174872	32.9613	-1.70244
42079.95833	0	0.593629	0.169442	29.8661	-0.896554
42080	0	0.593629	0.187311	31.1341	-0.187454
42080.04167	0	0.528207	0.200695	30.4657	1.03865
42080.08333	0	0.528207	0.206234	29.4078	1.90905
42080.125	0	0.528207	0.227805	33.7595	1.37236
42080.16667	0	0.528207	0.234764	38.3344	0.031665
42080.20833	0	0.528207	0.237982	42.8736	-1.15966
42080.25	0	0.528207	0.227146	42.9552	-1.74182
42080.29167	0.112613	0.528207	0.20969	41.8304	-2.38011
42080.33333	72.603	0.528207	0.206161	41.5356	-2.49805
42080.375	239.71	0.528207	0.226549	53.7526	-4.43095
42080.41667	403.626	0.528207	0.230716	59.8334	-5.47041
42080.45833	538.482	0.528207	0.227987	59.0184	-5.44925
42080.5	630.552	0.528207	0.227297	61.0533	-5.87848
42080.54167	671.984	0.528207	0.226595	61.6304	-6.02344
42080.58333	659.638	0.528207	0.220147	65.3196	-7.02791
42080.625	594.444	0.528207	0.216909	68.8143	-7.79546
42080.66667	481.415	0.528207	0.21721	71.1626	-8.16268
42080.70833	331.712	0.528207	0.219225	74.8865	-8.638
42080.75	160.395	0.528207	0.223574	74.2469	-8.31707
42080.79167	20.9503	0.528207	0.229657	76.3626	-8.33132
42080.83333	0	0.528207	0.243131	70.4756	-6.75935
42080.875	0	0.528207	0.250348	55.5477	-3.64204
42080.91667	0	0.528207	0.259563	52.0203	-2.43542
42080.95833	0	0.528207	0.279413	47.2288	-0.390653
42081	0	0.528207	0.318444	55.578	-0.777568
42081.04167	0	0.519901	0.320689	57.3447	-1.07001
42081.08333	0	0.519901	0.308756	54.669	-0.951229
42081.125	0	0.519901	0.294652	49.3789	-0.286749
42081.16667	0	0.519901	0.308183	53.4808	-0.708648
42081.20833	0	0.519901	0.313146	58.0574	-1.50447
42081.25	0	0.519901	0.306673	58.5984	-1.86583
42081.29167	0.405861	0.519901	0.317878	63.2901	-2.35707
42081.33333	77.8285	0.519901	0.316202	63.3605	-2.43332
42081.375	246.364	0.519901	0.297815	58.049	-2.1036
42081.41667	410.556	0.519901	0.294898	57.0087	-2.00514
42081.45833	545.468	0.519901	0.303039	57.9538	-1.8761
42081.5	637.544	0.519901	0.323756	62.7907	-2.04389
42081.54167	678.976	0.519901	0.329141	64.1437	-2.1015
42081.58333	666.631	0.519901	0.351227	69.7103	-2.31957
42081.625	601.435	0.519901	0.365974	71.6769	-2.16078
42081.66667	488.388	0.519901	0.355454	66.7952	-1.66599
42081.70833	338.39	0.519901	0.36692	73.9201	-2.49742
42081.75	166.683	0.519901	0.387663	80.6624	-2.88141
42081.79167	23.6441	0.519901	0.393105	80.9423	-2.75697
42081.83333	0	0.519901	0.396371	80.4558	-2.58687
42081.875	0	0.519901	0.401409	80.2394	-2.40441
42081.91667	0	0.519901	0.415158	81.2141	-2.14675
42081.95833	0	0.519901	0.424487	82.0346	-2.00137
42082	0	0.519901	0.425316	81.7596	-1.93789
42082.04167	0	0.415754	0.419047	78.1981	-1.5824
42082.08333	0	0.415754	0.407844	72.4919	-0.997525
42082.125	0	0.415754	0.390449	66.3535	-0.455802
42082.16667	0	0.415754	0.401755	69.1647	-0.612286
42082.20833	0	0.415754	0.401562	68.7288	-0.54169
42082.25	0	0.415754	0.39203	68.0267	-0.70781
42082.29167	0.702451	0.415754	0.401358	71.3987	-1.00758
42082.33333	83.1456	0.415754	0.388282	68.2156	-0.857171
42082.375	253.026	0.415754	0.360396	61.6638	-0.537919
42082.41667	417.3	0.415754	0.330103	55.6888	-0.367191
42082.45833	552.426	0.415754	0.332258	56.7235	-0.511105
42082.5	644.503	0.415754	0.37113	65.6367	-0.937194
42082.54167	685.93	0.415754	0.400436	73.2567	-1.34422
42082.58333	673.587	0.415754	0.403969	74.0733	-1.37187
42082.625	608.395	0.415754	0.403457	74.813	-1.50636
42082.66667	495.337	0.415754	0.405324	75.7205	-1.5956
42082.70833	345.23	0.415754	0.408606	78.3453	-1.9071
42082.75	173.006	0.415754	0.409834	77.6551	-1.76528
42082.79167	26.6505	0.415754	0.406528	76.1621	-1.62974
42082.83333	0	0.415754	0.407304	74.8022	-1.39072
42082.875	0	0.415754	0.388906	66.7174	-0.569761
42082.91667	0	0.415754	0.381396	63.4291	-0.194158
42082.95833	0	0.415754	0.399468	66.7744	-0.255955
42083	0	0.415754	0.433292	72.0623	-0.194577
42083.04167	0	0.391999	0.459044	77.0404	-0.304346
42083.08333	0	0.391999	0.457185	74.0634	0.140806
42083.125	0	0.391999	0.441983	70.14	0.424655
42083.16667	0	0.391999	0.438123	70.2701	0.278226
42083.20833	0	0.391999	0.446109	71.4173	0.303993
42083.25	0	0.391999	0.449139	74.1884	-0.111621
42083.29167	1.29035	0.391999	0.445087	72.877	-0.00520401
42083.33333	88.5622	0.391999	0.439774	72.0828	-0.0179825
42083.375	259.69	0.391999	0.430264	69.6926	0.142691
42083.41667	424.194	0.391999	0.436452	70.0267	0.273408
42083.45833	559.353	0.391999	0.454996	73.6491	0.151908
42083.5	651.424	0.391999	0.478412	79.8504	-0.23773
42083.54167	692.846	0.391999	0.485749	81.5985	-0.315658
42083.58333	680.504	0.391999	0.4915	83.2087	-0.409716
42083.625	615.32	0.391999	0.481183	80.8496	-0.318381
42083.66667	502.259	0.391999	0.488858	85.5906	-0.815694
42083.70833	351.889	0.391999	0.480998	84.2406	-0.819464
42083.75	179.358	0.391999	0.497164	90.7084	-1.31196
42083.79167	29.7138	0.391999	0.490156	86.9195	-0.969454
42083.83333	0	0.391999	0.483673	82.9245	-0.562429
42083.875	0	0.391999	0.478688	77.0421	0.230674
42083.91667	0	0.391999	0.463045	70.4246	1.01225
42083.95833	0	0.391999	0.451638	66.9626	1.36565
42084	0	0.391999	0.453931	69.9043	0.839641
42084.04167	0	0.42709	0.464437	73.7662	0.412924
42084.08333	0	0.42709	0.496125	80.8836	0.0534512
42084.125	0	0.42709	0.474906	83.1088	-0.810038
42084.16667	0	0.42709	0.447151	77.0455	-0.62255
42084.20833	0	0.42709	0.450318	83.3772	-1.48834
42084.25	0	0.42709	0.415675	75.2375	-1.21602
42084.29167	1.89865	0.42709	0.408806	75.3839	-1.43953
42084.33333	94.0498	0.42709	0.417214	79.8112	-1.87945
42084.375	266.354	0.42709	0.409401	78.5817	-1.91988
42084.41667	430.898	0.42709	0.434286	84.8621	-2.13355
42084.45833	566.246	0.42709	0.467576	100	-3.20715
42084.5	658.307	0.42709	0.455214	100	-3.5241
42084.54167	699.72	0.42709	0.439063	100	-3.95019
42084.58333	687.381	0.42709	0.415568	100	-4.59623
42084.625	622.209	0.42709	0.397126	100	-5.12706
42084.66667	509.152	0.42709	0.378543	100	-5.68513
42084.70833	358.704	0.42709	0.36299	100	-6.17175
42084.75	185.734	0.42709	0.368239	100	-6.00543
42084.79167	33.1062	0.42709	0.37013	95.3364	-5.39101
42084.83333	0	0.42709	0.368136	89.7587	-4.7502
42084.875	0	0.42709	0.360784	78.0464	-3.34227
42084.91667	0	0.42709	0.293762	57.795	-2.21483
42084.95833	0	0.42709	0.338189	69.4254	-2.72115
42085	0	0.42709	0.342392	71.1523	-2.86632
42085.04167	0	0.430086	0.326243	62.9578	-1.98419
42085.08333	0	0.430086	0.319114	59.1339	-1.4984
42085.125	0	0.430086	0.319716	59.6693	-1.58387
42085.16667	0	0.430086	0.317649	59.7067	-1.66913
42085.20833	0	0.430086	0.319386	62.9545	-2.23725
42085.25	0	0.430086	0.324636	65.2441	-2.46872
42085.29167	2.68797	0.430086	0.331387	67.4384	-2.61746
42085.33333	99.6241	0.430086	0.345029	72.7137	-3.03286
42085.375	273.014	0.430086	0.330333	69.261	-2.97211
42085.41667	437.746	0.430086	0.313535	65.557	-2.93922
42085.45833	573.104	0.430086	0.314237	67.5573	-3.26895
42085.5	665.147	0.430086	0.312387	67.813	-3.38354
42085.54167	706.549	0.430086	0.31568	71.7542	-3.92652
42085.58333	694.214	0.430086	0.349504	80.6663	-4.10646
42085.625	629.057	0.430086	0.355355	82.8673	-4.22775
42085.66667	516.013	0.430086	0.366141	87.3381	-4.49359
42085.70833	365.333	0.430086	0.375461	88.0413	-4.29269
42085.75	192.129	0.430086	0.376763	87.5173	-4.18188
42085.79167	36.6214	0.430086	0.378267	84.0574	-3.65984
42085.83333	0	0.430086	0.353456	71.1813	-2.49302
42085.875	0	0.430086	0.335965	63.7108	-1.77513
42085.91667	0	0.430086	0.334553	64.9838	-2.06212
42085.95833	0	0.430086	0.328567	59.6868	-1.25959
42086	0	0.430086	0.321699	58.7999	-1.33354
42086.04167	0	0.582428	0.311267	56.3386	-1.21581
42086.08333	0	0.582428	0.290294	53.0969	-1.34192
42086.125	0	0.582428	0.331531	65.2144	-2.21274
42086.16667	0	0.582428	0.385249	83.8778	-3.41852
42086.20833	0	0.582428	0.392915	92.4946	-4.33857
42086.25	0	0.582428	0.352626	82.482	-4.26357
42086.29167	3.63466	0.582428	0.329738	76.5147	-4.16973
42086.33333	105.263	0.582428	0.310889	76.1245	-4.80006
42086.375	279.666	0.582428	0.294722	75.9747	-5.40044
42086.41667	444.398	0.582428	0.268898	75.0655	-6.32489
42086.45833	579.923	0.582428	0.25697	70.1109	-6.05968
42086.5	671.943	0.582428	0.247993	72.8406	-6.91144
42086.54167	713.331	0.582428	0.231888	76.6758	-8.26784
42086.58333	701	0.582428	0.221061	83.4279	-9.76502
42086.625	635.864	0.582428	0.217171	81.6703	-9.72521
42086.66667	522.839	0.582428	0.21469	85.9594	-10.4291
42086.70833	372.111	0.582428	0.213404	84.5864	-10.316
42086.75	198.539	0.582428	0.212939	77.6328	-9.37538
42086.79167	40.3368	0.582428	0.215334	78.1139	-9.31882
42086.83333	0	0.582428	0.217492	73.1072	-8.45491
42086.875	0	0.582428	0.212489	61.8022	-6.79832
42086.91667	0	0.582428	0.231921	56.6989	-4.78163
42086.95833	0	0.582428	0.250252	57.0689	-3.96506
42087	0	0.582428	0.245541	52.0579	-3.10388
42087.04167	0	0.667069	0.244853	49.3944	-2.51334
42087.08333	0	0.667069	0.247818	45.892	-1.49044
42087.125	0	0.667069	0.264027	52.8777	-2.42704
42087.16667	0	0.667069	0.26972	54.889	-2.61746
42087.20833	0	0.667069	0.256457	54.9035	-3.21909
42087.25	0	0.667069	0.25852	59.895	-4.15129
42087.29167	4.64466	0.667069	0.258102	62.3341	-4.63876
42087.33333	110.965	0.667069	0.248156	58.9812	-4.45127
42087.375	286.308	0.667069	0.231733	56.9365	-4.84007
42087.41667	451.189	0.667069	0.225236	61.0508	-5.98364
42087.45833	586.701	0.667069	0.216897	64.6902	-7.08761
42087.5	678.693	0.667069	0.215611	64.5991	-7.13978
42087.54167	720.065	0.667069	0.234428	64.3517	-6.13028
42087.58333	707.739	0.667069	0.249437	64.492	-5.435
42087.625	642.626	0.667069	0.253669	67.1558	-5.71005
42087.66667	529.628	0.667069	0.286584	69.4409	-4.6773
42087.70833	378.697	0.667069	0.302058	73.8323	-4.77953
42087.75	204.96	0.667069	0.327474	81.7671	-5.0284
42087.79167	44.3009	0.667069	0.320175	77.7956	-4.70977
42087.83333	0	0.667069	0.327323	78.557	-4.56523
42087.875	0	0.667069	0.32447	75.9312	-4.26902
42087.91667	0	0.667069	0.303909	67.0752	-3.5794
42087.95833	0	0.667069	0.311511	66.0396	-3.10304
42088	0	0.667069	0.327252	70.2793	-3.25617
42088.04167	0	0.56914	0.335161	69.4925	-2.83951
42088.08333	0	0.56914	0.347738	72.0227	-2.82673
42088.125	0	0.56914	0.352286	72.1018	-2.68533
42088.16667	0	0.56914	0.351817	71.4788	-2.59798
42088.20833	0	0.56914	0.367626	75.0348	-2.65265
42088.25	0	0.56914	0.415702	87.0171	-2.95263
42088.29167	5.93746	0.56914	0.431941	92.3559	-3.20422
42088.33333	116.73	0.56914	0.438455	94.689	-3.32237
42088.375	292.769	0.56914	0.447247	100	-3.73253
42088.41667	457.946	0.56914	0.439232	99.4071	-3.87561
42088.45833	593.436	0.56914	0.396586	81.5657	-2.74336
42088.5	685.393	0.56914	0.391043	74.5433	-1.83755
42088.54167	726.747	0.56914	0.386672	73.8495	-1.86018
42088.58333	714.426	0.56914	0.393434	76.0268	-2.00032
42088.625	649.341	0.56914	0.38665	71.0735	-1.40162
42088.66667	536.378	0.56914	0.390561	70.3713	-1.16134
42088.70833	385.427	0.56914	0.392109	69.4579	-0.956466
42088.75	211.386	0.56914	0.417673	80.2229	-1.92784
42088.79167	48.3485	0.56914	0.435848	82.5292	-1.75732
42088.83333	0	0.56914	0.450081	88.0334	-2.14507
42088.875	0	0.56914	0.466397	82.3676	-0.920016
42088.91667	0	0.56914	0.474951	75.2804	0.441414
42088.95833	0	0.56914	0.457368	60.4497	2.97385
42089	0	0.56914	0.465872	58.9132	3.59769
42089.04167	0	0.626123	0.476845	61.0237	3.42906
42089.08333	0	0.626123	0.473779	59.9974	3.57779
42089.125	0	0.626123	0.476097	60.3847	3.5558
42089.16667	0	0.626123	0.480611	58.6769	4.09668
42089.20833	0	0.626123	0.483511	61.0191	3.6266
42089.25	0	0.626123	0.475602	63.0169	2.93866
42089.29167	7.27142	0.626123	0.49038	66.4312	2.62695
42089.33333	122.525	0.626123	0.492391	66.492	2.67157
42089.375	299.382	0.626123	0.490278	66.3757	2.63575
42089.41667	464.667	0.626123	0.485912	65.1911	2.76311
42089.45833	600.125	0.626123	0.488661	66.7736	2.50545
42089.5	692.042	0.626123	0.508265	72.8617	1.83489
42089.54167	733.375	0.626123	0.499967	72.755	1.62583
42089.58333	721.06	0.626123	0.450642	65.7194	1.59566
42089.625	656.007	0.626123	0.41948	61.5054	1.52067
42089.66667	543.085	0.626123	0.414122	61.4345	1.3579
42089.70833	391.96	0.626123	0.387089	55.4174	1.85333
42089.75	217.814	0.626123	0.392868	56.1857	1.86799
42089.79167	52.768	0.626123	0.392711	55.0826	2.13948
42089.83333	0	0.626123	0.384901	52.8685	2.43276
42089.875	0	0.626123	0.397402	54.1432	2.54693
42089.91667	0	0.626123	0.41833	56.3496	2.70676
42089.95833	0	0.626123	0.434705	57.2259	3.02999
42090	0	0.626123	0.461405	60.5317	3.0786
42090.04167	0	0.532722	0.475065	61.5431	3.25645
42090.08333	0	0.532722	0.476524	60.7204	3.49002
42090.125	0	0.532722	0.480175	62.4242	3.2068
42090.16667	0	0.532722	0.511078	70.185	2.43569
42090.20833	0	0.532722	0.495839	67.6625	2.52451
42090.25	0	0.532722	0.466763	63.7319	2.51634
42090.29167	8.87109	0.532722	0.449531	61.1203	2.57563
42090.33333	128.373	0.532722	0.500047	72.1523	1.74398
42090.375	305.808	0.532722	0.528923	78.5823	1.33716
42090.41667	471.349	0.532722	0.539587	80.4185	1.29359
42090.45833	606.766	0.532722	0.541341	80.5195	1.32124
42090.5	698.637	0.532722	0.559635	88.0656	0.540918
42090.54167	739.947	0.532722	0.544644	86.9893	0.336044
42090.58333	727.64	0.532722	0.479158	70.1392	1.54371
42090.625	662.621	0.532722	0.544898	94.3496	-0.681834
42090.66667	549.749	0.532722	0.549145	99.2054	-1.19297
42090.70833	398.63	0.532722	0.552286	99.865	-1.20408
42090.75	224.239	0.532722	0.551018	97.1532	-0.900325
42090.79167	57.2536	0.532722	0.519939	100	-1.94397
42090.83333	0	0.532722	0.529741	100	-1.72045
42090.875	0	0.532722	0.527639	95.8065	-1.25414
42090.91667	0	0.532722	0.504587	83.7994	-0.17719
42090.95833	0	0.532722	0.426803	64.0437	1.19911
42091	0	0.532722	0.470737	70.1466	1.29569
42091.04167	0	0.528457	0.56199	93.0331	-0.138226
42091.08333	0	0.528457	0.541306	89.674	-0.147024
42091.125	0	0.528457	0.520308	84.0123	0.186054
42091.16667	0	0.528457	0.376489	56.1091	1.29401
42091.20833	0	0.528457	0.382392	58.7396	0.874415
42091.25	0	0.528457	0.374493	62.5359	-0.243596
42091.29167	10.5728	0.528457	0.353924	62.8096	-0.978671
42091.33333	134.262	0.528457	0.330029	60.0488	-1.27886
42091.375	312.38	0.528457	0.353074	65.0784	-1.4343
42091.41667	477.99	0.528457	0.382115	71.1383	-1.55412
42091.45833	613.357	0.528457	0.378549	69.7521	-1.43053
42091.5	705.177	0.528457	0.370988	71.4686	-1.96345
42091.54167	746.461	0.528457	0.386113	74.5205	-1.98566
42091.58333	734.161	0.528457	0.397259	75.3396	-1.77596
42091.625	669.182	0.528457	0.410333	77.0149	-1.65153
42091.66667	556.365	0.528457	0.398116	73.4549	-1.44645
42091.70833	405.099	0.528457	0.407421	77.1169	-1.75271
42091.75	230.659	0.528457	0.394368	73.111	-1.50364
42091.79167	62.0022	0.528457	0.397031	73.9708	-1.56313
42091.83333	0	0.528457	0.400171	74.2893	-1.52018
42091.875	0	0.528457	0.40508	73.8199	-1.29771
42091.91667	0	0.528457	0.43376	78.392	-1.19779
42091.95833	0	0.528457	0.447568	82.3934	-1.41942
42092	0	0.528457	0.451879	83.3614	-1.44456
42092.04167	0	0.43411	0.459465	85.649	-1.56962
42092.08333	0	0.43411	0.459371	84.5338	-1.41482
42092.125	0	0.43411	0.463396	86.7084	-1.61487
42092.16667	0	0.43411	0.460343	85.6062	-1.54071
42092.20833	0	0.43411	0.441688	79.0874	-1.08614
42092.25	0	0.43411	0.432663	74.7122	-0.648945
42092.29167	12.4197	0.43411	0.471918	86.9715	-1.43262
42092.33333	140.186	0.43411	0.468976	87.2953	-1.55224
42092.375	318.76	0.43411	0.370636	64.244	-0.694613
42092.41667	484.588	0.43411	0.325999	55.8626	-0.556144
42092.45833	619.895	0.43411	0.317448	55.1757	-0.727711
42092.5	711.659	0.43411	0.30543	54.3233	-1.00528
42092.54167	752.915	0.43411	0.310338	56.0424	-1.18836
42092.58333	740.624	0.43411	0.348863	64.6252	-1.49442
42092.625	675.687	0.43411	0.37836	71.1879	-1.68086
42092.66667	562.933	0.43411	0.387952	72.4954	-1.59895
42092.70833	411.7	0.43411	0.386731	70.1953	-1.24974
42092.75	237.068	0.43411	0.406986	74.2967	-1.31866
42092.79167	66.9425	0.43411	0.422928	75.8049	-1.09829
42092.83333	0	0.43411	0.432854	77.2377	-1.04445
42092.875	0	0.43411	0.443533	76.4751	-0.63093
42092.91667	0	0.43411	0.467408	79.7756	-0.507963
42092.95833	0	0.43411	0.471547	77.115	0.0109262
42093	0	0.43411	0.475673	72.6554	0.952971
42093.04167	0	0.434494	0.490343	72.0721	1.48652
42093.08333	0	0.434494	0.490573	69.3741	2.02511
42093.125	0	0.434494	0.483723	69.1034	1.88329
42093.16667	0	0.434494	0.497924	72.6738	1.58435
42093.20833	0	0.434494	0.508385	77.2268	1.02901
42093.25	0	0.434494	0.523151	81.6503	0.654458
42093.29167	14.5	0.434494	0.524009	82.182	0.587423
42093.33333	146.139	0.434494	0.521031	80.9074	0.724635
42093.375	325.279	0.434494	0.527902	83.0064	0.551811
42093.41667	491.14	0.434494	0.512255	79.0055	0.818693
42093.45833	626.379	0.434494	0.511823	79.379	0.741812
42093.5	718.081	0.434494	0.509415	79.7528	0.611723
42093.54167	759.306	0.434494	0.501385	78.7688	0.563752
42093.58333	747.024	0.434494	0.544573	92.9474	-0.508173
42093.625	682.134	0.434494	0.558318	99.6617	-1.04885
42093.66667	569.45	0.434494	0.559902	100	-1.05555
42093.70833	418.094	0.434494	0.536025	94.0445	-0.840832
42093.75	243.464	0.434494	0.539998	97.6822	-1.20889
42093.79167	71.9449	0.434494	0.549665	99.4553	-1.21183
42093.83333	0.060239	0.434494	0.512715	86.6292	-0.385835
42093.875	0	0.434494	0.535122	96.3243	-1.14961
42093.91667	0	0.434494	0.54007	91.6565	-0.439462
42093.95833	0	0.434494	0.463263	83.2514	-1.12971
42094	0	0.434494	0.357359	61.8792	-0.682253
42094.04167	0	0.49799	0.359768	60.2883	-0.286121
42094.08333	0	0.49799	0.427165	93.1786	-3.44073
42094.125	0	0.49799	0.341842	66.0791	-2.0043
42094.16667	0	0.49799	0.273835	51.9079	-1.77031
42094.20833	0	0.49799	0.282028	56.1305	-2.35246
42094.25	0	0.49799	0.274531	57.1731	-2.89188
42094.29167	16.6265	0.49799	0.257829	56.7385	-3.54484
42094.33333	152.114	0.49799	0.33617	87.0875	-5.45784
42094.375	331.6	0.49799	0.347909	93.8006	-5.92184
42094.41667	497.644	0.49799	0.332148	92.0817	-6.24465
42094.45833	632.806	0.49799	0.271143	72.9978	-5.90508
42094.5	724.441	0.49799	0.225923	59.3753	-5.62521
42094.54167	765.634	0.49799	0.239701	64.0478	-5.81752
42094.58333	753.362	0.49799	0.243666	65.3427	-5.85942
42094.625	688.521	0.49799	0.23455	62.9255	-5.86444
42094.66667	575.914	0.49799	0.223913	60.4984	-5.94656
42094.70833	424.615	0.49799	0.217257	58.7448	-5.95536
42094.75	249.843	0.49799	0.211749	57.3858	-5.98175
42094.79167	77.0362	0.49799	0.212756	57.7944	-6.00899
42094.83333	0.349333	0.49799	0.210464	56.3607	-5.84329
42094.875	0	0.49799	0.210279	55.2241	-5.61683
42094.91667	0	0.49799	0.212148	54.308	-5.31916
42094.95833	0	0.49799	0.209625	51.93	-4.93622
42095	0	0.49799	0.218383	52.9486	-4.68464
42095.04167	0	0.625862	0.218709	51.4956	-4.34087
42095.08333	0	0.625862	0.21455	49.3417	-4.06436
42095.125	0	0.625862	0.235271	54.4928	-4.14794
42095.16667	0	0.625862	0.275802	65.8252	-4.50008
42095.20833	0	0.625862	0.320148	82.9863	-5.46475
42095.25	0	0.625862	0.301472	79.1805	-5.61788
42095.29167	19.0861	0.625862	0.283287	73.9742	-5.55043
42095.33333	158.105	0.625862	0.284492	74.365	-5.56237
42095.375	338.055	0.625862	0.299204	81.1029	-5.98406
42095.41667	504.098	0.625862	0.304658	85.5292	-6.39004
42095.45833	639.175	0.625862	0.294735	84.0412	-6.56977
42095.5	730.737	0.625862	0.288455	81.7519	-6.4996
42095.54167	771.895	0.625862	0.277272	82.6219	-7.07714
42095.58333	759.634	0.625862	0.2651	79.9542	-7.21582
42095.625	694.847	0.625862	0.262412	83.4579	-7.82395
42095.66667	582.322	0.625862	0.251467	81.8111	-8.08287
42095.70833	430.925	0.625862	0.256805	84.8944	-8.26512
42095.75	256.201	0.625862	0.255928	85.3236	-8.36148
42095.79167	82.181	0.625862	0.261405	83.1255	-7.82227
