time,Ta_C,RH_percent,U_ms,SWin_Wm2,LWin_Wm2
31-Aug-2019 14:00:00,4.73275,89.225,1.238,428.48,324.55
31-Aug-2019 15:00:00,5.18825,85.55,2.441,550.3825,305.3625
31-Aug-2019 16:00:00,5.107,79.8975,3.39675,445.635,327.275
31-Aug-2019 17:00:00,5.49725,77.7175,2.93225,239.61,332.6675
31-Aug-2019 18:00:00,5.13475,78.88,3.39725,225.5,314.5075
31-Aug-2019 19:00:00,5.4085,78.805,3.09575,116.79375,320.2025
31-Aug-2019 20:00:00,5.71125,78.7,2.976,55.528,296.05
31-Aug-2019 21:00:00,6.16675,77.435,2.48775,7.646485,311.275
31-Aug-2019 22:00:00,6.661,78.275,2.74175,0.28765,305.61
31-Aug-2019 23:00:00,7.255,77.99,2.3195,0,284.2725
01-Sep-2019 00:00:00,6.95425,80.28,1.83275,0.010727,300.3725
01-Sep-2019 01:00:00,6.328,86.525,1.31825,0,301.3275
01-Sep-2019 02:00:00,6.56925,84.725,1.3675,0,318.635
01-Sep-2019 03:00:00,6.626,79.835,3.15725,0,339.225
01-Sep-2019 04:00:00,5.9445,84,1.627,0.1703405,335.5625
01-Sep-2019 05:00:00,6.01475,90.725,1.4545,0,322.15
01-Sep-2019 06:00:00,6.0025,89.05,1.895,0.1036875,320.6125
01-Sep-2019 07:00:00,7.09825,79.6075,2.737,0,291.055
01-Sep-2019 08:00:00,7.29525,76.16,5.035,16.906225,290.0325
01-Sep-2019 09:00:00,7.13525,79.01,5.4005,69.0165,321.83
01-Sep-2019 10:00:00,6.46875,81.675,6.566,131.105,314.35
01-Sep-2019 11:00:00,6.6575,78.03,6.54925,179.4275,297.5125
01-Sep-2019 12:00:00,8.665,69.595,5.952,184.1825,302.9
01-Sep-2019 13:00:00,7.9065,72.485,6.18275,344.26,318.72
01-Sep-2019 14:00:00,8.60175,69.24,6.296,391.71,336.0825
01-Sep-2019 15:00:00,10.0175,63.7625,6.45275,762.7275,294.6625
01-Sep-2019 16:00:00,9.3735,66.7125,6.33725,422.49925,320.8975
01-Sep-2019 17:00:00,7.82575,69.3125,5.3485,256.07275,331.4
01-Sep-2019 18:00:00,8.875,65.87,6.4585,319.345,318.475
01-Sep-2019 19:00:00,8.0345,74.9525,6.09075,110.70975,334.915
01-Sep-2019 20:00:00,7.51075,73.965,7.2645,34.8418,336.3525
01-Sep-2019 21:00:00,7.69375,66.64,7.71225,3.4365525,316.99
01-Sep-2019 22:00:00,7.22925,69.2425,5.986,0,313.3525
01-Sep-2019 23:00:00,6.1565,81.23,4.77425,0,325.4875
02-Sep-2019 00:00:00,5.21275,91.175,3.171,0.2970575,332.835
02-Sep-2019 01:00:00,7.91825,66.83,7.72275,0.8595025,327.9775
02-Sep-2019 02:00:00,7.7605,68.585,6.46125,0.61991,329.2025
02-Sep-2019 03:00:00,5.88725,77.51,6.48775,0,320.645
02-Sep-2019 04:00:00,4.45975,89.825,2.76575,0,330.8725
02-Sep-2019 05:00:00,3.517,93.475,2.16425,0.179365,311.01
02-Sep-2019 06:00:00,4.20725,90.45,2.19,0.041885,318.5375
02-Sep-2019 07:00:00,3.3655,96.725,1.70925,0.2424825,327.8425
02-Sep-2019 08:00:00,3.42875,91.975,2.13575,13.296425,321.6375
02-Sep-2019 09:00:00,4.183,84.575,1.50925,73.5905,297.995
02-Sep-2019 10:00:00,4.11975,82.525,2.19675,124.17025,282.73
02-Sep-2019 11:00:00,4.3665,80.075,2.751,346.0475,289.1275
02-Sep-2019 12:00:00,4.87025,76.205,3.073,552.4875,277.0675
02-Sep-2019 13:00:00,6.87325,65.9,2.6255,726.7175,290.1225
02-Sep-2019 14:00:00,6.62875,64.78,5.563,756.2525,274.035
02-Sep-2019 15:00:00,7.8505,57.32,7.689,734.155,272.765
02-Sep-2019 16:00:00,6.99625,61.9175,8.319,669.7025,271.85
02-Sep-2019 17:00:00,7.265,62.4325,8.4875,563.5475,272.2275
02-Sep-2019 18:00:00,7.89625,59.945,7.73075,423.0475,273.8225
02-Sep-2019 19:00:00,7.84575,60.5725,7.31075,82.52175,271.815
02-Sep-2019 20:00:00,7.79225,62.14,8.0595,22.45425,271.275
02-Sep-2019 21:00:00,8.85,58.4575,6.872,4.1801,273.2975
02-Sep-2019 22:00:00,8.3605,58.0525,4.5495,0,273.755
02-Sep-2019 23:00:00,6.34825,64.97,2.656,0,271.8025
03-Sep-2019 00:00:00,7.01025,63.0125,4.26675,0,273.57
03-Sep-2019 01:00:00,6.65675,64.4375,1.98425,0,272.445
03-Sep-2019 02:00:00,7.837,60.0575,2.483,0,274.52
03-Sep-2019 03:00:00,6.17425,67.25,1.55225,0,271.3325
03-Sep-2019 04:00:00,6.09525,67.5125,1.53325,0,271.445
03-Sep-2019 05:00:00,5.4725,69.7725,2.2595,0,270.975
03-Sep-2019 06:00:00,5.511,69.5475,2.307,0,271.03
03-Sep-2019 07:00:00,5.379,70.2,2.4025,0,270.715
03-Sep-2019 08:00:00,5.48475,69.9075,2.1285,10.310275,270.7175
03-Sep-2019 09:00:00,5.01775,72.465,3.05825,28.5055,271.395
03-Sep-2019 10:00:00,5.64,70.0175,2.24625,117.46475,273.2125
03-Sep-2019 11:00:00,6.312,67,3.05225,504.0125,279.5675
03-Sep-2019 12:00:00,8.57775,60.7525,3.95825,619.5625,284.9625
03-Sep-2019 13:00:00,9.21,58.125,9.22175,692.8175,287.5475
03-Sep-2019 14:00:00,9.125,56.8475,9.855,714.9375,288.365
03-Sep-2019 15:00:00,8.9875,62.6975,10.085,715.4725,281.4175
03-Sep-2019 16:00:00,9.255,59.415,9.135,673.6825,274.4725
03-Sep-2019 17:00:00,9.4825,60.8325,8.72,556.82,276.925
03-Sep-2019 18:00:00,9.3,60.0975,8.6675,416.6675,277.5075
03-Sep-2019 19:00:00,9.2625,59.32,8.0125,76.78975,277.745
03-Sep-2019 20:00:00,8.51125,62.455,7.53425,25.838,277.0975
03-Sep-2019 21:00:00,8.24975,63.5375,6.70425,4.661995,276.545
03-Sep-2019 22:00:00,8.1315,63.1025,6.58825,0,274.315
03-Sep-2019 23:00:00,7.1815,65.6,6.36275,0,272.805
04-Sep-2019 00:00:00,7.0075,63.465,6.2565,0,274.2825
04-Sep-2019 01:00:00,7.764,59.0325,6.39125,0,280.755
04-Sep-2019 02:00:00,7.4725,61.635,6.1625,0,286.1425
04-Sep-2019 03:00:00,7.58725,65.8725,7.421,0,312.2
04-Sep-2019 04:00:00,7.41575,71.905,9.015,0.02341125,328.2125
04-Sep-2019 05:00:00,7.97,66.9875,3.5105,0.1564725,324.6475
04-Sep-2019 06:00:00,6.0935,72.52,2.1925,0.0416,308.7275
04-Sep-2019 07:00:00,4.86,75.54,3.17375,0,280.215
04-Sep-2019 08:00:00,4.9405,75.46,2.60625,12.0724075,265.7275
04-Sep-2019 09:00:00,5.5575,72.405,2.56375,37.7665,267.8425
04-Sep-2019 10:00:00,6.0355,70.52,3.13375,144.11,279.625
04-Sep-2019 11:00:00,8.4175,62.93,4.671,360.4225,326.7175
04-Sep-2019 12:00:00,7.72325,68.85,7.1445,246.9625,334.3475
04-Sep-2019 13:00:00,7.344,70.96,7.429,283.4875,319.78
04-Sep-2019 14:00:00,8.7975,63.71,8.7575,440.5375,293.94
04-Sep-2019 15:00:00,8.535,64.985,7.66175,698.205,322.5225
04-Sep-2019 16:00:00,7.5485,70.68,6.9275,396.1425,332.8025
04-Sep-2019 17:00:00,7.9355,67.215,7.52,587.5125,285.34
04-Sep-2019 18:00:00,8.46,63.21,7.07675,256.6935,304.8525
04-Sep-2019 19:00:00,8.174,67.0225,6.96075,134.08975,328.84
04-Sep-2019 20:00:00,7.35775,72.715,7.00725,10.0835025,340.175
04-Sep-2019 21:00:00,7.35925,70.87,6.6675,0.4542525,334.3425
04-Sep-2019 22:00:00,8.01325,67.26,7.6015,0,310.83
04-Sep-2019 23:00:00,8.2765,62.475,6.9875,0,277.7025
05-Sep-2019 00:00:00,7.45975,63.615,6.32525,0,268.9275
05-Sep-2019 01:00:00,8.47,56.45,6.1175,0,279.3925
05-Sep-2019 02:00:00,8.275,55.8475,5.767,0,295.145
05-Sep-2019 03:00:00,7.936,57.495,5.34225,0,280.3
05-Sep-2019 04:00:00,7.69625,58.0225,5.06625,0,269.8175
05-Sep-2019 05:00:00,6.1585,63.8475,5.6685,0,264.085
05-Sep-2019 06:00:00,5.981,63.895,5.059,0,260.19
05-Sep-2019 07:00:00,7.05725,57.625,3.6505,0,260.59
05-Sep-2019 08:00:00,5.24925,67.815,1.92825,7.96855,255.1425
05-Sep-2019 09:00:00,4.91725,66.305,1.53275,27.75125,254.84
05-Sep-2019 10:00:00,6.00025,62.06,4.52725,113.26525,258.425
05-Sep-2019 11:00:00,7.471,57.545,5.03225,517.565,265.875
05-Sep-2019 12:00:00,7.44875,56.965,6.2165,637.2825,266.8175
05-Sep-2019 13:00:00,7.9955,47.825,4.85425,718.37,264.5325
05-Sep-2019 14:00:00,8.02825,55.02,8.2595,747.7825,267.3275
05-Sep-2019 15:00:00,8.41,54.395,8.4575,725.6425,269.905
05-Sep-2019 16:00:00,9,51.7375,8.4725,647.0775,272.8225
05-Sep-2019 17:00:00,10.4975,46.2625,7.40575,380.82,288.49
05-Sep-2019 18:00:00,10.145,54.305,7.12,431.0275,290.9525
05-Sep-2019 19:00:00,8.85725,60.5425,6.5065,53.40225,275.105
05-Sep-2019 20:00:00,7.9435,61.9775,7.1885,26.63525,275.2025
05-Sep-2019 21:00:00,7.27625,65.18,6.58575,5.6314,275.275
05-Sep-2019 22:00:00,7.41175,62.9,6.472,0,273.3975
05-Sep-2019 23:00:00,7.236,64.165,6.20975,0,278.155
06-Sep-2019 00:00:00,7.162,64.06,5.508,0,279.965
06-Sep-2019 01:00:00,7.47525,62.805,3.823,0,274.31
06-Sep-2019 02:00:00,8.6165,59.4925,2.75025,0,280.7725
06-Sep-2019 03:00:00,8.85,61.2475,3.0985,0,292.765
06-Sep-2019 04:00:00,8.62,62.5825,4.17625,0,293.695
06-Sep-2019 05:00:00,8.39,63.125,6.292,0,300.5325
06-Sep-2019 06:00:00,8.32,63.6325,6.08075,0,299.165
06-Sep-2019 07:00:00,7.65825,66.9225,1.92375,0,282.295
06-Sep-2019 08:00:00,6.71025,71.235,1.1585,16.34895,286.07
06-Sep-2019 09:00:00,7.1275,70.31,1.20975,85.591,289.05
06-Sep-2019 10:00:00,7.765,67.525,1.06475,167.095,295.0925
06-Sep-2019 11:00:00,8.895,62.4425,1.22975,299.19,294.225
06-Sep-2019 12:00:00,9.585,60.04,1.34175,427.895,301.69
06-Sep-2019 13:00:00,8.594,63.5225,5.109,541.9275,306.8425
06-Sep-2019 14:00:00,8.31125,62.7175,6.986,622.2425,291.14
06-Sep-2019 15:00:00,8.3925,63.1525,7.7125,683.6125,289.4225
06-Sep-2019 16:00:00,9.22225,60.2825,6.9,594.845,292.1775
06-Sep-2019 17:00:00,11.1925,54.1575,6.73925,511.7825,292.4125
06-Sep-2019 18:00:00,8.865,61.9225,8.5055,384.7425,286.7
06-Sep-2019 19:00:00,9.905,59.9675,7.90575,45.62475,286.365
06-Sep-2019 20:00:00,11.0275,56.885,6.75125,21.72575,287.4575
06-Sep-2019 21:00:00,11.87,54.585,5.30475,2.562325,288.3825
06-Sep-2019 22:00:00,10.12,61.02,6.65425,0,286.345
06-Sep-2019 23:00:00,11.0925,57.755,4.1205,0,287.5575
07-Sep-2019 00:00:00,9.8575,61.015,4.47725,0,286.0675
07-Sep-2019 01:00:00,10.765,59.005,4.43925,0,287.61
07-Sep-2019 02:00:00,9.81,63.915,5.3605,0,287.1
07-Sep-2019 03:00:00,9.72,65.63,5.77525,0,287.105
07-Sep-2019 04:00:00,9.6025,63.78,2.517,0,285.4925
07-Sep-2019 05:00:00,9.1595,65.8675,2.30425,0,287.135
07-Sep-2019 06:00:00,8.298,67.2075,2.49875,0,279.6225
07-Sep-2019 07:00:00,7.59275,67.2725,3.06375,0,276.3775
07-Sep-2019 08:00:00,6.503,68.635,3.71325,10.08285,276.6325
07-Sep-2019 09:00:00,6.3785,68.4175,3.7895,31.6345,276.545
07-Sep-2019 10:00:00,6.84975,66.3125,3.569,112.3565,278.0825
07-Sep-2019 11:00:00,8.5325,60.2525,2.67325,480.4275,284.4
07-Sep-2019 12:00:00,8.682,58.585,3.282,604.235,287.7675
07-Sep-2019 13:00:00,10.02,54.24,3.92375,683.62,293.1225
07-Sep-2019 14:00:00,12.3725,44.625,5.55175,692.0725,299.0975
07-Sep-2019 15:00:00,13.23,41.4125,6.35025,646.795,302.685
07-Sep-2019 16:00:00,12.9775,44.7925,7.204,587.6675,307.5275
07-Sep-2019 17:00:00,10.91,55.945,7.99525,512.73,293.37
07-Sep-2019 18:00:00,10.81,56.07,7.43075,231.3625,299.1275
07-Sep-2019 19:00:00,10.93,55.475,7.44075,117.4085,312.34
07-Sep-2019 20:00:00,11.995,51.9925,6.15175,49.8975,319.295
07-Sep-2019 21:00:00,11.55,52.715,5.495,6.0555775,311.775
07-Sep-2019 22:00:00,11.24,57.6175,4.99375,0,303.4575
07-Sep-2019 23:00:00,7.30325,71.0125,5.42675,0,302.815
08-Sep-2019 00:00:00,6.384,75.755,5.1575,0.0206905,304.4625
08-Sep-2019 01:00:00,6.9495,74.51,4.5045,0,306.05
08-Sep-2019 02:00:00,7.74625,73.3475,1.23175,0,309.9375
08-Sep-2019 03:00:00,7.3965,76.8775,1.15325,0,305.21
08-Sep-2019 04:00:00,7.07,80.015,1.03775,0.4089875,319.32
08-Sep-2019 05:00:00,6.59475,81.1675,3.878,0.332425,337.5775
08-Sep-2019 06:00:00,5.65875,85.945,4.3075,0.002451875,329.38
08-Sep-2019 07:00:00,4.20375,90.975,2.5895,0.5167,319.34
08-Sep-2019 08:00:00,4.38825,92.925,2.241,7.7522375,326.715
08-Sep-2019 09:00:00,5.1545,87.5,1.415,45.3675,290.3375
08-Sep-2019 10:00:00,5.26825,83.65,1.09825,135.70175,282.2475
08-Sep-2019 11:00:00,5.34275,82.775,2.467,250.4125,282.16
08-Sep-2019 12:00:00,4.9255,81.65,4.06275,275.1825,284.905
08-Sep-2019 13:00:00,6.00725,77.1,3.07675,329.1975,294.44
08-Sep-2019 14:00:00,6.57675,73.93,4.12525,479.55,310.9025
08-Sep-2019 15:00:00,5.806,75.7975,5.1615,369.8075,325.29
08-Sep-2019 16:00:00,6.1335,76.375,4.176,302.1125,332.06
08-Sep-2019 17:00:00,6.227,81.2225,2.97225,173.0575,336.7525
08-Sep-2019 18:00:00,6.56775,88.75,1.53925,104.12425,340.87
08-Sep-2019 19:00:00,5.5315,96.85,0.898,35.114,344.1625
08-Sep-2019 20:00:00,4.7375,98.575,2.46525,8.25395,340.3325
08-Sep-2019 21:00:00,5.397,94.3,1.7135,0.9987375,337.55
08-Sep-2019 22:00:00,4.6225,92.125,2.17625,0.4249625,335.2425
08-Sep-2019 23:00:00,4.433,95.75,1.625,0.840645,333.9075
09-Sep-2019 00:00:00,4.2965,90.45,2.4315,0.37977725,333.1225
09-Sep-2019 01:00:00,3.87675,92.625,1.99825,0.2237475,331.18
09-Sep-2019 02:00:00,4.035,93.725,1.6945,0.3254425,330.6675
09-Sep-2019 03:00:00,4.01725,91.875,1.81175,0.11144,330.59
09-Sep-2019 04:00:00,3.07075,94.6,1.117,0.1630255,327.975
09-Sep-2019 05:00:00,2.38625,98.85,1.03225,0.3731275,326.2325
09-Sep-2019 06:00:00,2.83975,98.075,1.33575,0.5446875,326.81
09-Sep-2019 07:00:00,2.59675,97.025,0.95975,0.260165,325.8275
09-Sep-2019 08:00:00,2.76175,97.175,1.3045,4.5420925,325.52
09-Sep-2019 09:00:00,3.12375,94.125,2.163,26.14975,327.5575
09-Sep-2019 10:00:00,3.59325,93.55,1.16675,60.6945,329.1375
09-Sep-2019 11:00:00,3.542,92.575,1.6725,113.0015,328.88
09-Sep-2019 12:00:00,4.14825,85.45,2.1255,216.6225,326.46
09-Sep-2019 13:00:00,5.08325,79.285,1.59075,227.095,323.0275
09-Sep-2019 14:00:00,5.2345,77.35,2.834,224.4375,326.11
09-Sep-2019 15:00:00,5.264,74.215,3.3095,245.13,327.25
09-Sep-2019 16:00:00,5.64875,71.035,2.36975,185.745,331.8475
09-Sep-2019 17:00:00,5.2905,75.2025,2.79025,141.1675,332.7525
09-Sep-2019 18:00:00,5.03675,77.585,2.83775,121.9325,328.5875
09-Sep-2019 19:00:00,5.36725,73.31,2.52725,100.28,319.02
09-Sep-2019 20:00:00,5.61075,73.8775,1.3825,27.41775,324.125
09-Sep-2019 21:00:00,4.628,82.475,1.3955,1.98595,325.8375
09-Sep-2019 22:00:00,3.9025,86.525,2.1735,0,322.405
09-Sep-2019 23:00:00,4.41275,85.275,1.137,0.00680825,321.1625
10-Sep-2019 00:00:00,4.2055,85.325,1.23925,0,317.45
10-Sep-2019 01:00:00,3.78175,85.7,1.699,0,317.2075
10-Sep-2019 02:00:00,4.05425,77.15,1.2265,0.1028875,314.4125
10-Sep-2019 03:00:00,3.86025,76.49,1.153,0.0288675,307.6075
10-Sep-2019 04:00:00,3.52925,77.8375,0.91975,0,304.0875
10-Sep-2019 05:00:00,3.10425,80.5,1.033,0,310.4025
10-Sep-2019 06:00:00,2.59475,83.775,1.4045,0,301.6375
10-Sep-2019 07:00:00,2.372,85.525,2.01625,0,296.195
10-Sep-2019 08:00:00,2.50325,85.375,1.1125,7.4471,289.8025
10-Sep-2019 09:00:00,2.46775,85.725,0.70875,59.38525,294.085
10-Sep-2019 10:00:00,2.6715,85.075,0.9675,144.28,297.3025
10-Sep-2019 11:00:00,2.73925,83.8325,2.0585,225.945,297.495
10-Sep-2019 12:00:00,3.83275,77.19,1.005,223.245,301.005
10-Sep-2019 13:00:00,4.11675,73.6025,1.3405,259.5925,305.185
10-Sep-2019 14:00:00,5.3775,62.435,1.49575,314.6525,314.005
10-Sep-2019 15:00:00,5.35525,61.7125,2.21375,212.2525,322.355
10-Sep-2019 16:00:00,4.6075,68.32,2.57,274.93,319.1575
10-Sep-2019 17:00:00,3.6965,74.5925,3.8665,313.5075,301.525
10-Sep-2019 18:00:00,4.04075,72.3375,4.09325,264.3975,285.1525
10-Sep-2019 19:00:00,3.99275,71.9925,3.8465,126.0535,291.3075
10-Sep-2019 20:00:00,3.93475,71.9075,3.60975,41.35475,311.98
10-Sep-2019 21:00:00,4.289,71.4175,3.7125,2.46845375,313.6075
10-Sep-2019 22:00:00,4.04625,73.405,3.64025,0,270.4775
10-Sep-2019 23:00:00,3.93675,74.6275,3.03025,0,270.5875
11-Sep-2019 00:00:00,3.4495,78.1175,0.94625,0,259.805
11-Sep-2019 01:00:00,3.17925,75.2625,3.33425,0,254.7
11-Sep-2019 02:00:00,3.228,75.5725,2.9005,0,252.1025
11-Sep-2019 03:00:00,2.1585,84,0.90725,0,249.4025
11-Sep-2019 04:00:00,1.90175,86.475,0.701,0,253
11-Sep-2019 05:00:00,1.613,89.2,1.0015,0,272.975
11-Sep-2019 06:00:00,1.34025,90.5,0.659,0,261.24
11-Sep-2019 07:00:00,1.01375,93.1,1.00325,0,272.6375
11-Sep-2019 08:00:00,1.361,90.375,1.204,13.30315,269.8325
11-Sep-2019 09:00:00,1.9025,85.55,0.692,75.74275,268.5075
11-Sep-2019 10:00:00,2.97025,78.2275,0.89675,167.585,279.0125
11-Sep-2019 11:00:00,4.489,69.6775,0.62375,302.115,292.5925
11-Sep-2019 12:00:00,5.419,65.325,1.11725,524.15,278.395
11-Sep-2019 13:00:00,4.54775,69.425,4.3,625.125,268.81
11-Sep-2019 14:00:00,5.1025,67.375,5.684,504.2875,316.8625
11-Sep-2019 15:00:00,5.64025,65.6575,6.88025,395.305,322.26
11-Sep-2019 16:00:00,5.542,66.945,7.91775,385.8175,316.4675
11-Sep-2019 17:00:00,5.371,69.3525,7.74025,468.1275,309.3475
11-Sep-2019 18:00:00,6.35275,63.0075,6.7505,345.3125,287.18
11-Sep-2019 19:00:00,5.47975,69.3425,6.5785,102.64225,289.7875
11-Sep-2019 20:00:00,5.298,71.51,5.92725,34.81525,300.6975
11-Sep-2019 21:00:00,5.3535,71.935,5.967,1.35175,301.115
11-Sep-2019 22:00:00,5.6795,68.78,5.635,0,304.295
11-Sep-2019 23:00:00,5.59775,69.9375,5.759,0,286.81
12-Sep-2019 00:00:00,5.4995,69.6825,7.1275,0,278.9725
12-Sep-2019 01:00:00,5.28775,69.72,6.826,0,275.1675
12-Sep-2019 02:00:00,5.382,68.265,6.275,0,291.5225
12-Sep-2019 03:00:00,5.27075,70.74,6.58975,0,312.8875
12-Sep-2019 04:00:00,5.4855,70.3525,6.73025,0,318.46
12-Sep-2019 05:00:00,5.72425,68.685,6.79925,0,311.9425
12-Sep-2019 06:00:00,5.246,74.5325,6.52775,0,327.885
12-Sep-2019 07:00:00,4.98725,75.5925,7.235,0,316.515
12-Sep-2019 08:00:00,4.90475,76.6825,7.78325,2.93635,309.985
12-Sep-2019 09:00:00,5.11225,74.17,7.83325,49.77175,319.8975
12-Sep-2019 10:00:00,5.12575,75.1325,8.54,97.006,324.495
12-Sep-2019 11:00:00,5.14775,75.5425,8.785,151.8475,322.4525
12-Sep-2019 12:00:00,5.16175,76.7775,8.8375,234.1325,325.91
12-Sep-2019 13:00:00,5.14325,77.355,8.9575,242.7125,322.245
12-Sep-2019 14:00:00,5.82275,74.105,9.1025,533.165,327.01
12-Sep-2019 15:00:00,5.2825,78.8875,9.765,401.33,331.745
12-Sep-2019 16:00:00,5.4415,78.46,9.4975,298.5375,329.8975
12-Sep-2019 17:00:00,5.689,77.105,9.055,163.4775,331.1775
12-Sep-2019 18:00:00,5.9645,75.4475,9.115,79.99375,333.115
12-Sep-2019 19:00:00,5.76525,78.22,9.3525,58.98975,331.3925
12-Sep-2019 20:00:00,5.76,78.7925,8.68,22.422875,330.15
12-Sep-2019 21:00:00,5.6535,80.0725,9.135,0.15433,333.005
12-Sep-2019 22:00:00,5.8305,80.7,8.7075,0,331.5975
12-Sep-2019 23:00:00,5.87925,80.435,9.73,0,332.6525
13-Sep-2019 00:00:00,5.98875,78.995,9.5475,0,333.5725
13-Sep-2019 01:00:00,5.852,80.225,10.0425,0,334.5025
13-Sep-2019 02:00:00,5.87575,80.1525,9.7525,0,333.895
13-Sep-2019 03:00:00,5.8835,80.5825,9.42,0,334.5275
13-Sep-2019 04:00:00,5.8345,79.1225,9.185,0,334.01
13-Sep-2019 05:00:00,5.671,79.025,9.39,0,330.375
13-Sep-2019 06:00:00,5.35175,79.13,7.6325,0,326.12
13-Sep-2019 07:00:00,5.512,76.33,6.96875,0,326.035
13-Sep-2019 08:00:00,5.3455,76.22,5.17175,3.12846,328.0475
13-Sep-2019 09:00:00,5.29925,72.565,5.91575,41.0505,322.5825
13-Sep-2019 10:00:00,4.76025,76.8075,7.32175,76.19775,324.5575
13-Sep-2019 11:00:00,4.6495,76.0875,7.273,184.2355,316.7375
13-Sep-2019 12:00:00,5.19025,71.2875,8.04175,315.6975,320.175
13-Sep-2019 13:00:00,5.7985,61.935,7.12975,206.6025,281.9875
13-Sep-2019 14:00:00,6.26625,59.3425,7.4175,491.24,271.12
13-Sep-2019 15:00:00,5.94925,65.9175,8.11275,544.7675,278.71
13-Sep-2019 16:00:00,5.40875,69.33,7.32075,358.77,303.7725
13-Sep-2019 17:00:00,5.3835,71.9575,7.4205,405.595,310.69
13-Sep-2019 18:00:00,5.39725,71.7825,8.33,299.705,294.2875
13-Sep-2019 19:00:00,4.82025,74.8625,7.89425,100.78375,306.3475
13-Sep-2019 20:00:00,4.622,74.935,9.045,17.416375,304.39
13-Sep-2019 21:00:00,4.6895,75.355,8.3375,0,312.75
13-Sep-2019 22:00:00,4.84075,74.6625,8.1945,0,320.87
13-Sep-2019 23:00:00,4.6755,76.8075,8.7125,0,321.0975
14-Sep-2019 00:00:00,4.776,76.6075,8.61675,0,322.235
14-Sep-2019 01:00:00,4.635,78.875,9.4375,0,322.6825
14-Sep-2019 02:00:00,4.58525,78.92,9.375,0,321.6925
14-Sep-2019 03:00:00,4.53775,78.7925,8.8225,0,325.335
14-Sep-2019 04:00:00,4.62,77.6325,9.3775,0,324.22
14-Sep-2019 05:00:00,4.54075,78.355,9.8725,0,322.6475
14-Sep-2019 06:00:00,4.31575,78.605,9.9725,0,321.9275
14-Sep-2019 07:00:00,3.992,79.9675,10.08,0,317.6125
14-Sep-2019 08:00:00,4.31725,77.0575,10.8225,2.9562,316.3075
14-Sep-2019 09:00:00,4.2255,77.5625,10.7225,39.73675,322.3925
14-Sep-2019 10:00:00,4.4875,76.27,9.8225,127.80525,320.095
14-Sep-2019 11:00:00,4.48675,76.7725,10.0125,181.9625,319.2975
14-Sep-2019 12:00:00,4.47975,77.2075,10.775,247.8875,323.0175
14-Sep-2019 13:00:00,4.562,77.7075,11.135,297.6225,322.3725
14-Sep-2019 14:00:00,4.60975,78.3825,10.595,288.9675,326.9475
14-Sep-2019 15:00:00,4.72775,78.5125,10.93,237.7625,327.6975
14-Sep-2019 16:00:00,4.7905,78.2625,11.8575,255.8625,326.68
14-Sep-2019 17:00:00,4.7755,77.4825,11.905,181.9625,325.6775
14-Sep-2019 18:00:00,4.67675,77.6825,11.6825,129.255,322.2825
14-Sep-2019 19:00:00,4.6755,78.0125,10.6775,89.05775,315.225
14-Sep-2019 20:00:00,4.65025,79.125,9.85,26.389225,313.4425
14-Sep-2019 21:00:00,4.88325,78.0675,11.28,0.0481975,315.1875
14-Sep-2019 22:00:00,4.88975,77.605,10.1325,0,323.365
14-Sep-2019 23:00:00,4.63,78.86,9.465,0,327.4525
15-Sep-2019 00:00:00,4.4905,79.9825,9.56,0,326.415
15-Sep-2019 01:00:00,4.41,80.0225,9.2525,0,327.915
15-Sep-2019 02:00:00,4.4585,79.83,9.11,0,328.22
15-Sep-2019 03:00:00,4.45075,81.11,9.5625,0,325.7325
15-Sep-2019 04:00:00,4.41125,80.325,10.445,0,326.15
15-Sep-2019 05:00:00,4.427,79.2825,9.905,0,327.45
15-Sep-2019 06:00:00,4.2015,79.825,9.8525,0,326.2875
15-Sep-2019 07:00:00,4.173,79.7475,8.8975,0,317.315
15-Sep-2019 08:00:00,4.0295,80.8025,8.715,2.14655,311.84
15-Sep-2019 09:00:00,3.823,80.925,7.146,20.34375,315.25
15-Sep-2019 10:00:00,3.5955,82.175,5.252,89.44675,323.2475
15-Sep-2019 11:00:00,4.01075,81.25,1.481,125.314,326.8775
15-Sep-2019 12:00:00,4.01625,80.255,3.2745,189.89,327.4275
15-Sep-2019 13:00:00,4.00825,80.205,3.688,201.655,327.8275
15-Sep-2019 14:00:00,4.41575,82.35,1.1415,220.105,330.7125
15-Sep-2019 15:00:00,4.27675,79.4975,4.672,279.615,329.175
15-Sep-2019 16:00:00,3.9985,79.9925,7.003,249.7825,328.0075
15-Sep-2019 17:00:00,3.975,80.56,6.04775,166.0275,328.6125
15-Sep-2019 18:00:00,4.09,80.2025,5.85075,125.324,327.495
15-Sep-2019 19:00:00,4.44825,79.075,5.76275,53.072,328.415
15-Sep-2019 20:00:00,4.6835,78.1825,6.37825,13.148175,327.9625
15-Sep-2019 21:00:00,4.6265,77.9225,6.91625,0,327.7525
15-Sep-2019 22:00:00,4.5395,77.945,6.80975,0,327.6025
15-Sep-2019 23:00:00,4.422,78.865,7.55975,0,326.865
16-Sep-2019 00:00:00,4.34375,78.015,8.335,0,326.1625
16-Sep-2019 01:00:00,4.30375,76.895,7.45625,0,325.9425
16-Sep-2019 02:00:00,4.504,75.055,6.723,0,326.9975
16-Sep-2019 03:00:00,3.44,83.41,4.05625,0,325.035
16-Sep-2019 04:00:00,1.5505,98.275,2.74625,0,320.3025
